epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1578810914,01/12/2020 01:35:14 -05:00,1,40.2999,-79.8738,15025,,,Smells like jobs 
1578811074,01/12/2020 01:37:54 -05:00,1,40.2988,-79.8749,15025,,,There is a beautiful odor of gainful employment in this area. 
1578811280,01/12/2020 01:41:20 -05:00,1,40.3006,-79.873,15025,,,
1578822694,01/12/2020 04:51:34 -05:00,1,40.3504,-79.8899,15034,,,
1578835416,01/12/2020 08:23:36 -05:00,3,40.3073,-79.8622,15037,Clairton works,stuffy breathing difficult,"you do know u s steel clairton lies to you , the monitors are wrong they need checked"
1578836273,01/12/2020 08:37:53 -05:00,5,40.3195,-79.8865,15045,Rotten eggs,Headache sore throat,Killing us
1578837583,01/12/2020 08:59:43 -05:00,4,40.4237,-79.9417,15207,Industrial,,
1578839604,01/12/2020 09:33:24 -05:00,2,40.2852,-79.8072,15135,,Headache,
1578844070,01/12/2020 10:47:50 -05:00,1,40.4381,-79.8954,15221,,,
1578844490,01/12/2020 10:54:50 -05:00,1,40.4633,-79.9682,15201,,,I can fully expand my lungs
1578848283,01/12/2020 11:58:03 -05:00,4,40.3654,-80.0501,15228,Bad eggy farts,Headache,
1578848760,01/12/2020 12:06:00 -05:00,1,40.6587,-79.7456,15065,,,
1578850009,01/12/2020 12:26:49 -05:00,1,40.3468,-80.0587,15241,,,
1578852202,01/12/2020 13:03:22 -05:00,2,40.4715,-79.9605,15201,Car exhaust ,No,
1578855273,01/12/2020 13:54:33 -05:00,1,40.4565,-79.915,15206,,,
1578857895,01/12/2020 14:38:15 -05:00,5,40.4584,-79.9361,15232,Rotten eggs,Headache ,
1578858481,01/12/2020 14:48:01 -05:00,1,40.4641,-79.9611,15224,,,
1578864597,01/12/2020 16:29:57 -05:00,3,40.4035,-79.8625,15104,Softener ,"Stuffy nose, headache, discomfort When breathing",This happens all the time from the steal mill
1578865494,01/12/2020 16:44:54 -05:00,3,40.382,-79.994,15234,Smells like tobacco smoke and then burning rubber,Headache coughing,
1578866749,01/12/2020 17:05:49 -05:00,3,40.4856,-80.0495,15212,,,
1578873122,01/12/2020 18:52:02 -05:00,1,40.6419,-80.0423,15090,,,
1578873902,01/12/2020 19:05:02 -05:00,1,40.6309,-80.0524,15090,,,
1578874301,01/12/2020 19:11:41 -05:00,2,40.2999,-79.8716,15025,Flowers and s*x,Jobs,
1578874436,01/12/2020 19:13:56 -05:00,3,40.2993,-79.874,15025,Strong smell of s*x in the area not so flowery ,,
1578874644,01/12/2020 19:17:24 -05:00,2,40.2985,-79.8725,15025,Odor of mass employment,Acute onset of cash in wallets,
1578875090,01/12/2020 19:24:50 -05:00,3,40.4475,-79.9328,15217,Rotten eggs,,
1578875220,01/12/2020 19:27:00 -05:00,1,40.5114,-80.0702,15202,,,
1578875668,01/12/2020 19:34:28 -05:00,1,40.5161,-79.9201,15215,,,
1578877235,01/12/2020 20:00:35 -05:00,1,40.4945,-79.8902,15215,,,
1578879384,01/12/2020 20:36:24 -05:00,3,40.3794,-79.8627,15110,Industrial ,Eye irritation ,
1578879640,01/12/2020 20:40:40 -05:00,2,40.3837,-80.0047,15234,Industrial,Bad headache.,
1578880167,01/12/2020 20:49:27 -05:00,3,40.5569,-80.0602,15237,Sulfur. Hydrogen Sulfide. Clairton Coke Works.,Sore throat. Lung irritation and cough.,
1578881021,01/12/2020 21:03:41 -05:00,3,40.4602,-79.9317,15206,Smoke,Sore throat,
1578883299,01/12/2020 21:41:39 -05:00,2,40.3827,-79.8587,15110,rotten egg,,
1578883563,01/12/2020 21:46:03 -05:00,2,40.362,-80.052,15228,Sulfuric ,,
1578884834,01/12/2020 22:07:14 -05:00,1,40.536,-79.8582,15238,,,
1578891502,01/12/2020 23:58:22 -05:00,5,40.358,-79.8665,15122,Eggs rotting eggs ,Headache ,Irvin works 
1578894424,01/13/2020 00:47:04 -05:00,1,40.3186,-79.9005,15025,,,
1578894443,01/13/2020 00:47:23 -05:00,1,40.3121,-79.8943,15025,,,
1578894463,01/13/2020 00:47:43 -05:00,1,40.3112,-79.8917,15025,,,
1578896574,01/13/2020 01:22:54 -05:00,4,40.3581,-79.8727,15122,Rotten egg,,
1578903265,01/13/2020 03:14:25 -05:00,3,40.291,-79.8055,15135,A strange chemical odor,,
1578903493,01/13/2020 03:18:13 -05:00,5,40.3982,-79.8842,15122,Rotten-eggs,"Headache, nausea",
1578908652,01/13/2020 04:44:12 -05:00,2,40.2941,-79.8727,15025,Significant odor of mass employment. ,Ability to pay taxes to go toward inconclusive environmental studies. ,
1578908761,01/13/2020 04:46:01 -05:00,2,40.2943,-79.871,15025,Work,Anal leakage,
1578911330,01/13/2020 05:28:50 -05:00,5,40.4,-79.8878,15120,Rotten eggs,Nauseating ,
1578912987,01/13/2020 05:56:27 -05:00,3,40.4329,-79.8745,15218,Rotten eggs,,
1578913101,01/13/2020 05:58:21 -05:00,4,40.3277,-79.8844,15045,,,
1578913713,01/13/2020 06:08:33 -05:00,2,40.4798,-79.9418,15201,Chlorine ,Sore throat ,
1578914526,01/13/2020 06:22:06 -05:00,4,40.4355,-79.8931,15221,,,
1578915127,01/13/2020 06:32:07 -05:00,5,40.437,-79.8674,15221,Sulfur eggs ,Burning eyes and throat ,6:30 in the morning and it’s already difficult to breathe in. This city is being poisoned with no action from officials. 
1578915651,01/13/2020 06:40:51 -05:00,4,40.448,-79.903,15208,,,
1578915751,01/13/2020 06:42:31 -05:00,4,40.4309,-79.8803,15218,rotten eggs,throat irritation,
1578915791,01/13/2020 06:43:11 -05:00,3,40.4467,-79.9054,15208,Industrial ,,
1578915833,01/13/2020 06:43:53 -05:00,3,40.4385,-79.9226,15217,Sewer gas,,
1578916123,01/13/2020 06:48:43 -05:00,4,40.4347,-79.8947,15218,,,
1578916153,01/13/2020 06:49:13 -05:00,5,40.4323,-79.8751,15218,The darker more robust smoke than Claritin ,Shame at not uprooting my family to save their lives ,
1578916264,01/13/2020 06:51:04 -05:00,4,40.4359,-79.9586,15213,Industrial,Eye and nose irritation,
1578916351,01/13/2020 06:52:31 -05:00,5,40.4465,-79.913,15217,"Industrial, sulfur ","Eye and throat irritation, burning eyes",It’s not sustainable to live in this city long term. The air quality is too poor and damaging to our health. This city will have a problem with young people staying here when there are similar cities with better air quality 
1578916822,01/13/2020 07:00:22 -05:00,3,40.4635,-79.9418,15224,Industrial,,
1578916948,01/13/2020 07:02:28 -05:00,4,40.4292,-79.9166,15217,Industrial,,
1578916954,01/13/2020 07:02:34 -05:00,3,40.4461,-79.8986,15208,,,
1578917006,01/13/2020 07:03:26 -05:00,3,40.4214,-79.9684,15203,Sulfur ,Sore throat,
1578917155,01/13/2020 07:05:55 -05:00,4,40.4393,-79.899,15221,Industrial,No,
1578917174,01/13/2020 07:06:14 -05:00,3,40.4688,-79.9281,15206,Rotten eggs,,
1578917186,01/13/2020 07:06:26 -05:00,5,40.4412,-79.9211,15217,,,
1578917192,01/13/2020 07:06:32 -05:00,2,40.4844,-80.0466,15212,,,
1578917347,01/13/2020 07:09:07 -05:00,2,40.3217,-79.9534,15236,Industrial ,,
1578917636,01/13/2020 07:13:56 -05:00,4,40.4748,-79.919,15206,Industrial,,
1578917776,01/13/2020 07:16:16 -05:00,3,40.4774,-79.9213,15206,Sulfur,,
1578917805,01/13/2020 07:16:45 -05:00,5,40.3647,-79.8615,15122,"Hydrogen sulfate, sulfur dioxide, Clairton Works and Irvin Works",,
1578917880,01/13/2020 07:18:00 -05:00,5,40.4043,-80.0253,15216,Diesel,,
1578918054,01/13/2020 07:20:54 -05:00,4,40.4332,-79.9173,15217,Industrial,,
1578918103,01/13/2020 07:21:43 -05:00,4,40.4499,-79.9292,15232,Foul industrial smog with sulfur ,Headache breathing problems ,
1578918683,01/13/2020 07:31:23 -05:00,5,40.4347,-79.8926,15221,"Industrial, sulphur",,
1578918755,01/13/2020 07:32:35 -05:00,5,40.43,-79.8797,15218,,,
1578918778,01/13/2020 07:32:58 -05:00,5,40.4494,-79.9032,15208,Sulfur,,
1578919098,01/13/2020 07:38:18 -05:00,5,40.4701,-79.9211,15206,,,
1578919305,01/13/2020 07:41:45 -05:00,2,40.4745,-79.9179,15206,,,
1578919334,01/13/2020 07:42:14 -05:00,3,40.4456,-79.9088,15208,Industrial ,,
1578919343,01/13/2020 07:42:23 -05:00,3,40.3818,-80.0477,15228,Industrial sulfur grossness,,
1578919363,01/13/2020 07:42:43 -05:00,5,40.3356,-79.863,15133,Industrial ,Breathing,You can see it 
1578919434,01/13/2020 07:43:54 -05:00,4,40.43,-79.8946,15218,,,
1578919538,01/13/2020 07:45:38 -05:00,4,40.5109,-79.8687,15238,Industrial sulfur ,,
1578919634,01/13/2020 07:47:14 -05:00,4,40.4702,-79.9161,15206,Sulfur and industrial pollution,Sneezing and trouble breathing,This preventable pollution is a threat to public health. Do your jobs and make our air safe.
1578919681,01/13/2020 07:48:01 -05:00,3,40.3979,-79.8848,15122,Rotten eggs,"Headache, nausea",The smell is coming through my hot water tank and furnace so the smell lingers in my house everyday and it causes me headaches and stomach aches. It affects my kids as well.
1578919743,01/13/2020 07:49:03 -05:00,2,40.4558,-79.9312,15232,Not a lot but something is not good,,
1578919804,01/13/2020 07:50:04 -05:00,3,40.4774,-79.9232,15206,Industrial + car exhaust,,
1578920174,01/13/2020 07:56:14 -05:00,4,40.4407,-79.8976,15221,Sulfur,"Runny nose, sneezing, irritated throat",
1578920376,01/13/2020 07:59:36 -05:00,5,40.4432,-79.9119,15217,Could smell from inside our home this morning,,
1578920481,01/13/2020 08:01:21 -05:00,4,40.4634,-79.9422,15224,Stronger now. Industrial smell,,
1578920615,01/13/2020 08:03:35 -05:00,4,40.4483,-79.9072,15208,Sulfur,Sore throat ,This is so gross to wake up to. 
1578920734,01/13/2020 08:05:34 -05:00,5,40.4371,-79.8851,15218,Rotten eggs,,
1578921077,01/13/2020 08:11:17 -05:00,4,40.4677,-79.918,15206,,,
1578921348,01/13/2020 08:15:48 -05:00,4,40.4559,-79.9368,15232,,,
1578921374,01/13/2020 08:16:14 -05:00,3,40.4572,-79.9269,15232,Sulfur,,
1578921391,01/13/2020 08:16:31 -05:00,3,40.4492,-79.9038,15208,Industrial,,Poor air quality is my #1 priority for Pittsburgh.
1578921593,01/13/2020 08:19:53 -05:00,4,40.4203,-79.9011,15218,industrial ,,
1578921660,01/13/2020 08:21:00 -05:00,3,40.4258,-79.9909,15203,Hard to breathe ,Irritation and headaches ,Woke up feeling like i have a hangover. Hard to get out of bed. Air seems dense in a bad way.
1578921998,01/13/2020 08:26:38 -05:00,5,40.4572,-79.9146,15206,Rotten eggs,"Headache, cough and eat pain",You are welcome to add surveillance at my residence. We are in direct line of this intrusive health hazard. When is something going to be done!
1578922011,01/13/2020 08:26:51 -05:00,4,40.4536,-79.9271,15232,Sulphur,,You took away the joy of another new day yet again. What h*ll to awake yo this stench. 
1578922217,01/13/2020 08:30:17 -05:00,5,40.4348,-79.8625,15221,Industrial,Headache,
1578922247,01/13/2020 08:30:47 -05:00,5,40.4344,-79.8599,15221,Industrial,Headache,
1578922347,01/13/2020 08:32:27 -05:00,5,40.4171,-79.8446,15221,Stench from the steel mill,Woke up 4 hours earlier than I needed from the smell; trouble breathing; anxiett,SHUT THESE FILTHY INDUSTRIES DOWN!!! They are destroying us!
1578922671,01/13/2020 08:37:51 -05:00,5,40.4289,-79.8805,15218,"Industrial, sulfur ","Headache, respiratory irritation ",Smell began in the early morning hours and has persisted. 
1578922696,01/13/2020 08:38:16 -05:00,3,40.3974,-79.8604,15104,,,
1578922823,01/13/2020 08:40:23 -05:00,3,40.4289,-79.8906,15218,Sulphur and tar,Headache,
1578922839,01/13/2020 08:40:39 -05:00,4,40.4639,-79.9239,15206,Rotten eggs,,
1578922980,01/13/2020 08:43:00 -05:00,5,40.4252,-79.7785,15146,Sulfur ,"Burns nose and chest, headache ","Smells terrible in monroeville everyday, why is no one talking about it "
1578923040,01/13/2020 08:44:00 -05:00,5,40.3397,-79.8938,15122,More chemical/burny than typical steelmill today.,,
1578923063,01/13/2020 08:44:23 -05:00,4,40.4295,-79.9838,15203,Gas,,
1578923212,01/13/2020 08:46:52 -05:00,3,40.4564,-79.9141,15206,,,
1578923240,01/13/2020 08:47:20 -05:00,4,40.4547,-79.9198,15206,Rotten eggs,,
1578923255,01/13/2020 08:47:35 -05:00,3,40.4591,-79.9239,15232,,,
1578923790,01/13/2020 08:56:30 -05:00,2,40.5304,-79.9621,15116,Industrial ,,
1578923826,01/13/2020 08:57:06 -05:00,4,40.4229,-79.9118,15217,Sulfur. ,"Asthma, coughing",
1578923936,01/13/2020 08:58:56 -05:00,4,40.4432,-79.9443,15213,Industrial,Cant breathe,
1578924023,01/13/2020 09:00:23 -05:00,1,40.382,-80.0772,15243,,,
1578924071,01/13/2020 09:01:11 -05:00,3,40.2758,-79.7988,15018,Natural gas,,
1578924196,01/13/2020 09:03:16 -05:00,3,40.2739,-79.799,15018,Natural gas,,In Elizabeth township between route 48 and ridge road
1578924502,01/13/2020 09:08:22 -05:00,4,40.4358,-79.8902,15221,Rotten eggs,Headache,
1578924562,01/13/2020 09:09:22 -05:00,4,40.4444,-79.9454,15213,"Industrial, burning tires, diesel ",Headache,
1578924644,01/13/2020 09:10:44 -05:00,3,40.4265,-79.9144,15217,,,
1578924672,01/13/2020 09:11:12 -05:00,5,40.3982,-79.9285,15120,,,
1578924857,01/13/2020 09:14:17 -05:00,3,40.4585,-79.9151,15206,,,
1578924932,01/13/2020 09:15:32 -05:00,3,40.4558,-79.9339,15232,Rotten eggs,No,Smells are worse in the morning. 
1578925310,01/13/2020 09:21:50 -05:00,3,40.4373,-79.9756,15219,Industrial,,
1578925465,01/13/2020 09:24:25 -05:00,5,40.3867,-79.7989,15035,Industrial,"Sore throat, and it’s on the verge of making me gag. Any length of time I this would certainly also cause a headache and possibly other symptoms. ",
1578925744,01/13/2020 09:29:04 -05:00,3,40.2863,-79.8057,15135,,,
1578925776,01/13/2020 09:29:36 -05:00,3,40.4293,-79.9557,15213,,,
1578925862,01/13/2020 09:31:02 -05:00,3,40.4296,-79.9551,15213,burnt rubber,,
1578926029,01/13/2020 09:33:49 -05:00,3,40.4567,-79.9134,15206,,,
1578926324,01/13/2020 09:38:44 -05:00,3,40.4311,-79.9605,15213,,,
1578926339,01/13/2020 09:38:59 -05:00,4,40.4322,-79.9614,15213,,,
1578926628,01/13/2020 09:43:48 -05:00,3,40.4577,-79.9182,15206,,,
1578926947,01/13/2020 09:49:07 -05:00,4,40.4521,-79.9096,15208,,,
1578927280,01/13/2020 09:54:40 -05:00,5,40.4733,-79.9243,15206,Sulfer,,When will something be done about the pollution?
1578927553,01/13/2020 09:59:13 -05:00,3,40.4239,-79.9178,15217,Industrial ,,
1578927864,01/13/2020 10:04:24 -05:00,2,40.4519,-79.9371,15232,,,
1578928701,01/13/2020 10:18:21 -05:00,4,40.4559,-79.9174,15206,,Throat congestion,
1578929149,01/13/2020 10:25:49 -05:00,4,40.4228,-79.8961,15218,Industrial. Burning rubber?,,This happens nearly every morning 
1578929740,01/13/2020 10:35:40 -05:00,1,40.6427,-80.0445,15090,,,
1578929771,01/13/2020 10:36:11 -05:00,3,40.4432,-79.8951,15221,,,
1578931261,01/13/2020 11:01:01 -05:00,4,40.4329,-79.9598,15213,,Stuffy sinuses producing goop,
1578931334,01/13/2020 11:02:14 -05:00,1,40.4567,-79.9736,15222,,,
1578931352,01/13/2020 11:02:32 -05:00,5,40.4237,-79.8738,15221,"Industrial, chemical","Headache, sore throat",Holding my breath from the car to the house. This is absurd.
1578931726,01/13/2020 11:08:46 -05:00,3,40.4429,-80.003,15222,Diesel fuel,No,
1578931856,01/13/2020 11:10:56 -05:00,4,40.4736,-79.8348,15235,industrial ,hard to breathe and bothers eyes ,
1578932301,01/13/2020 11:18:21 -05:00,1,40.3305,-79.9012,15122,,,Fresh and clean
1578932387,01/13/2020 11:19:47 -05:00,3,40.3132,-79.8595,15133,Industrial ,,
1578933011,01/13/2020 11:30:11 -05:00,2,40.5539,-80.0217,15237,Industrial ,Headache,
1578934166,01/13/2020 11:49:26 -05:00,5,40.4573,-79.9341,15206,Toxic mix of oaters,"Headache, out of breath easily","This report is particularly for the hours of 6 a.m. to 8 a.m. . It has dissipated a bit since then; however still very present. It was difficult to breathe on my morning walk this morning. What I don't understand is how I could be living here for years never noticing it except on occasion, and yet since this summer, it is been horrible at least every third day, if not every day. Have regulations changed? Appreciate anything you can do to stop this. I am seriously thinking about moving my family."
1578935053,01/13/2020 12:04:13 -05:00,1,40.4186,-79.9901,15210,,,
1578935154,01/13/2020 12:05:54 -05:00,3,40.4564,-79.9161,15206,"Acrid odor like burned gunpowder, source unclear",,"Mainly a problem in the morning, recently occurs at least twice a week."
1578937034,01/13/2020 12:37:14 -05:00,4,40.4316,-80.0049,15219,"Sweet, rubber, industrial",,
1578938724,01/13/2020 13:05:24 -05:00,1,40.4424,-79.8955,15221,,,
1578940879,01/13/2020 13:41:19 -05:00,1,40.5364,-79.8576,15238,,,
1578941281,01/13/2020 13:48:01 -05:00,4,40.4387,-79.9975,15219,Woodsmoke ,Throat,
1578942042,01/13/2020 14:00:42 -05:00,1,40.4558,-79.9168,15206,,,
1578942172,01/13/2020 14:02:52 -05:00,4,40.3419,-79.8792,15133,Industrial,"Coughing, had to recirculate the air in my car.",
1578943198,01/13/2020 14:19:58 -05:00,2,40.3436,-80.0577,15241,The usual industrial exhaust stink,,
1578944337,01/13/2020 14:38:57 -05:00,3,40.3361,-80.0406,15102,Body odor ,,Please make people take a shower
1578945259,01/13/2020 14:54:19 -05:00,2,40.3901,-79.8841,15122,Egg,Headache,
1578946165,01/13/2020 15:09:25 -05:00,1,40.4971,-80.2011,15108,,,
1578947150,01/13/2020 15:25:50 -05:00,1,40.3365,-79.8184,15132,,,
1578949349,01/13/2020 16:02:29 -05:00,5,40.3375,-80.0626,15241,"toxic air pollution from US Steel in Clairton, as usual","Headache, shortness of breath, dizziness",US Steel in Clairton continues to poison the greater PGH area's public via air pollution. This is the case on most days and all of 2019 has been severely worse. Why is the pollution getting worse not better? 
1578949914,01/13/2020 16:11:54 -05:00,4,40.4598,-79.9359,15232,,,
1578950284,01/13/2020 16:18:04 -05:00,1,40.4015,-80.0834,15106,,,
1578951919,01/13/2020 16:45:19 -05:00,5,40.4066,-79.9096,15120,Rotten egg ,,
1578953284,01/13/2020 17:08:04 -05:00,3,40.4432,-79.9998,15222,Industrial brake dust ,,
1578954119,01/13/2020 17:21:59 -05:00,2,40.3362,-80.0637,15241,b*llsh*t this other report is spewing,Stupidity and lies,Because of your capacity to mention US Steel and no one else everyone thinks they are the only pollution source in the county. So no matter what they blame a plant they know nothing about for odors they dont have. 
1578955362,01/13/2020 17:42:42 -05:00,5,40.4279,-79.9942,15203,Thick industrial ,"Hangovers type feelings, fatigued lungs",Do something goddamit!
1578955725,01/13/2020 17:48:45 -05:00,1,40.6406,-80.0454,15090,,,
1578955927,01/13/2020 17:52:07 -05:00,4,40.4279,-79.9811,15203,exhaust,,
1578956412,01/13/2020 18:00:12 -05:00,1,40.306,-80.0457,15102,,,
1578959420,01/13/2020 18:50:20 -05:00,2,40.4578,-79.9465,15224,,,
1578960052,01/13/2020 19:00:52 -05:00,1,40.4348,-79.9308,15217,,,
1578960113,01/13/2020 19:01:53 -05:00,3,40.3789,-79.8607,15110,Industrial ,Eye irritation ,
1578960807,01/13/2020 19:13:27 -05:00,5,40.3975,-79.8825,15122,Rotten-eggs,Headache,"The smell is still lingering around my house and in the sewers, continues to give me headaches"
1578960893,01/13/2020 19:14:53 -05:00,4,40.4732,-79.9617,15201,"McConway & Torley, industrial, metallic",Can’t breathe in deeply,
1578961991,01/13/2020 19:33:11 -05:00,3,40.2875,-79.8055,15135,Wood ,,
1578962033,01/13/2020 19:33:53 -05:00,2,40.4536,-79.9303,15232,,,
1578962899,01/13/2020 19:48:19 -05:00,5,40.4312,-79.8767,15218,Industrial,Headache,
1578964734,01/13/2020 20:18:54 -05:00,4,40.2622,-79.8959,15037,Sanyo Chemical Resins ,Headache ,At some point could you at least pretend to look into this??? It happens all the time since Trump killed the EPA and rolled back all environmental regulations 
1578967912,01/13/2020 21:11:52 -05:00,4,40.3993,-79.7916,15146,Rotten eggs,,
1578969246,01/13/2020 21:34:06 -05:00,5,40.3977,-79.8827,15122,Industrial,Sore throat,I can taste the pollution and it's causing a sore throat
1578970997,01/13/2020 22:03:17 -05:00,4,40.454,-79.9068,15208,Burning ,,
1578973552,01/13/2020 22:45:52 -05:00,5,40.402,-79.888,15120,Rotten eggs ,Nausea ,
1578973708,01/13/2020 22:48:28 -05:00,1,40.4265,-80.2417,15071,,,
1578974002,01/13/2020 22:53:22 -05:00,5,40.3969,-79.8827,15122,,,
1578976472,01/13/2020 23:34:32 -05:00,1,40.4354,-80.0222,15211,,,
1578976652,01/13/2020 23:37:32 -05:00,3,40.3845,-80.004,15234,Industrial,Coughing and lung irritation ,
1578978243,01/14/2020 00:04:03 -05:00,4,40.4918,-80.0488,15202,Rotten eggs ,,
1578978999,01/14/2020 00:16:39 -05:00,1,40.3811,-80.0765,15243,,,
1578980198,01/14/2020 00:36:38 -05:00,3,40.4262,-79.9913,15203,None,Lungs close up,Fix it
1578980893,01/14/2020 00:48:13 -05:00,5,40.3642,-79.9718,15227,Industrial ,,TERRIBLE STINK.  IM IN BRENTWOOD WHITEHALL.   WILL YOU PLEASE DO SOMETHING WITH CLAIRTON!
1578999418,01/14/2020 05:56:58 -05:00,4,40.3173,-80.0477,15102,Sulfur smell ,,
1579000570,01/14/2020 06:16:10 -05:00,4,40.4863,-80.0494,15212,"Ammonia, faint turpentine, dirty, gritty air-reminds me of what a silica plume might taste like","Headache >24 hours, ear ache, chest pressure & coughing up phlegm , pain in both eyes-not sinus related!","I hate Pittsburgh’s Air Quality. Disgusted with Industry polluters, Air Quality officials lack of regard for public health & Fitzgerald & all those who enable him to get away with fracking deer lakes & our county’s poor air quality."
1579002399,01/14/2020 06:46:39 -05:00,5,40.3633,-79.8708,15122,"Hydrogen sulfate, sulfur dioxide, Clairton Works and Irvin Works",,
